path	decision	category	reason	exists
03_需求与设计/02_开发计划/task_z022b_22_cand001_stage_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_23_cand001_refreeze_commit_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_23_cand001_refreeze_commit_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_24_cand001_refreeze_archive_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_24_cand001_refreeze_archive_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_25_cand003_reanchor_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_25_cand003_reanchor_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_26_cand003_dirty_diff_review_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_26_cand003_dirty_diff_review_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_27_cand003_revalidate_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_27_cand003_revalidate_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_27_cand003_revalidate_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_28_cand003_failure_diag_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_28_cand003_failure_diag_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_29_cand003_scenario_tag_fix_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_29_cand003_scenario_tag_fix_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_29_cand003_scenario_tag_fix_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_30_cand003_commit_candidate_ledger.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_30_cand003_commit_candidate_ledger.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_30_cand003_scenario_tag_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_31_cand003_stage_fix1_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_31_cand003_stage_fix1_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_31_cand003_stage_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_31_cand003_stage_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_32_cand003_commit_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_32_cand003_commit_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_33_cand003_archive_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_33_cand003_archive_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_35_cand004_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_35_cand004_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_35_cand004_boundary_fix1.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_35_cand004_boundary_fix1.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_36_cand004_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_36_cand004_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_36_cand004_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_37_cand004_failure_diag_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_37_cand004_failure_diag_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_38_cand004_schema_fields_fix_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_38_cand004_schema_fields_fix_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_38_cand004_schema_fields_fix_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_39_cand004_commit_candidate_ledger.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_39_cand004_commit_candidate_ledger.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_39_cand004_schema_fields_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_40_cand004_stage_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_40_cand004_stage_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_41_cand004_commit_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_41_cand004_commit_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_42_cand004_archive_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_42_cand004_archive_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_51_final_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z022b_51_final_freeze.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_02_cand001_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_02_cand001_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_03_cand001_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_03_cand001_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_03_cand001_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_04_cand001_failure_diag_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_04_cand001_failure_diag_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_05_cand001_fix_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_05_cand001_fix_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_05_cand001_fix_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_06_cand001_commit_candidate_ledger.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_06_cand001_commit_candidate_ledger.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_06_cand001_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_07_cand001_stage_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_07_cand001_stage_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_08_cand001_commit_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_08_cand001_commit_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_09_cand001_archive_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_09_cand001_archive_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_11_cand002_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_11_cand002_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_12_cand002_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_12_cand002_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_12_cand002_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_13_cand002_commit_candidate_ledger.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_13_cand002_commit_candidate_ledger.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_13_cand002_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_14_cand002_stage_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_14_cand002_stage_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_15_cand002_commit_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_15_cand002_commit_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_16_cand002_archive_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_16_cand002_archive_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_18_cand003_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_18_cand003_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_19_cand003_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_19_cand003_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_19_cand003_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_20_cand003_commit_candidate_ledger.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_20_cand003_commit_candidate_ledger.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_20_cand003_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_21_cand003_stage_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_21_cand003_stage_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_22_cand003_commit_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_22_cand003_commit_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_23_cand003_archive_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_23_cand003_archive_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_25_cand004_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_25_cand004_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_26_cand004_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_26_cand004_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_26_cand004_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_27_cand004_failure_diag_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_27_cand004_failure_diag_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_28_cand004_fix_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_28_cand004_fix_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_28_cand004_fix_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_29_cand004_second_failure_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_29_cand004_second_failure_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_30_cand004_second_fix_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_30_cand004_second_fix_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_30_cand004_second_fix_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_31_cand004_third_failure_boundary.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_31_cand004_third_failure_boundary.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_32_cand004_third_fix_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_32_cand004_third_fix_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_32_cand004_third_fix_stdout.txt	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_33_cand004_freeze.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_33_cand004_ledger.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_33_cand004_ledger.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_34_cand004_stage_fix1_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_34_cand004_stage_fix1_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_34_cand004_stage_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_34_cand004_stage_result.tsv	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
03_需求与设计/02_开发计划/task_z023b_35_cand004_commit_result.json	NO	z015_z023_artifacts_excluded	Outside CAND005 evidence-only ledger scope	true
