path	decision	reason
07_后端/lingyi_service/tests/test_bom_permissions.py	NO	historical dirty forbidden path
07_后端/lingyi_service/tests/test_logging_sanitization.py	NO	historical dirty forbidden path
07_后端/lingyi_service/tests/test_permission_governance_audit_export.py	NO	historical dirty forbidden path
07_后端/lingyi_service/tests/test_request_id_sanitization.py	NO	historical dirty forbidden path
07_后端/lingyi_service/tests/test_style_profit_api.py	NO	historical dirty forbidden path
07_后端/lingyi_service/tests/test_subcontract_company_permission.py	NO	historical dirty forbidden path
07_后端/lingyi_service/tests/test_workshop_permissions.py	NO	historical dirty forbidden path
03_需求与设计/02_开发计划/TASK-Z030B-01-PREP_Z030本地候选池重建报告.md	NO	Z030 candidate pool
03_需求与设计/02_开发计划/task_z030b_01_candidate_pool.json	NO	Z030 candidate pool
03_需求与设计/02_开发计划/task_z030b_01_candidate_pool.tsv	NO	Z030 candidate pool
03_需求与设计/02_开发计划/*Z030*CAND001*	NO	Z030-CAND-001 archived range
03_需求与设计/02_开发计划/*Z030*CAND002*	NO	Z030-CAND-002 archived range
03_需求与设计/02_开发计划/*Z030*CAND003*	NO	Z030-CAND-003 archived range
03_需求与设计/02_开发计划/*Z030*CAND005*	NO	Z030-CAND-005 range
06_前端/**	NO	frontend excluded
07_后端/lingyi_service/app/**	NO	backend app excluded
00_交接与日志/**	NO	shared log excluded
03_需求与设计/01_架构设计/*会话日志*	NO	shared log excluded
03_需求与设计/02_开发计划/*工程师会话日志*	NO	shared engineer log excluded
03_需求与设计/02_开发计划/*Z015*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z016*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z017*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z018*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z019*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z020*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z021*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z022*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z023*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z024*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z025*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z026*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z027*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z028*	NO	old cycle excluded
03_需求与设计/02_开发计划/*Z029*	NO	old cycle excluded
runtime/**	NO	runtime/cache excluded
**/__pycache__/**	NO	runtime/cache excluded
.pytest_cache/**	NO	runtime/cache excluded
07_后端/lingyi_service/.pytest_cache/**	NO	runtime/cache excluded
07_后端/lingyi_service/lingyi_service.local.db*	NO	runtime/cache excluded
