field	value
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/workshop_tickets_runtime_fullpage.png
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow/workshop_wage_rates_runtime_fullpage.png
YES	03_需求与设计/02_开发计划/TASK-Z036B-28-REGRESSION-CAND004_车间工票只读流回归报告.md
YES	03_需求与设计/02_开发计划/task_z036b_28_cand004_regression.json
YES	03_需求与设计/02_开发计划/task_z036b_28_cand004_regression.tsv
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/runtime_regression_evidence.json
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/workshop_daily_wages_regression_fullpage.png
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/workshop_tickets_regression_fullpage.png
YES	04_测试与验收/测试证据/z036_cand004_workshop_readonly_flow_regression/workshop_wage_rates_regression_fullpage.png
YES	03_需求与设计/02_开发计划/TASK-Z036B-29-LEDGER-CAND004_ledger冻结报告.md
YES	03_需求与设计/02_开发计划/TASK-Z036B-29-LEDGER-CAND004_ledger_freeze.json
YES	03_需求与设计/02_开发计划/task_z036b_29_cand004_ledger.json
YES	03_需求与设计/02_开发计划/task_z036b_29_cand004_ledger.tsv
NO	06_前端/lingyi-pc/src/api/workshop.ts
NO	07_后端/
NO	03_需求与设计/02_开发计划/task_z036b_01_product_candidate_pool.json
NO	06_前端/lingyi-pc/src/views/cross_module/CrossModuleView.vue
NO	06_前端/lingyi-pc/src/views/production/ProductionPlanList.vue
NO	06_前端/lingyi-pc/src/views/quality/QualityInspectionDetail.vue
NO	06_前端/lingyi-pc/src/views/quality/QualityInspectionList.vue
NO	06_前端/lingyi-pc/src/views/sales_inventory/SalesInventorySalesOrderDetail.vue
NO	06_前端/lingyi-pc/src/views/sales_inventory/SalesInventorySalesOrderList.vue
NO	07_后端/lingyi_service/app/schemas/report.py
NO	07_后端/lingyi_service/app/services/report_catalog_service.py
NO	07_后端/lingyi_service/app/services/system_config_catalog_service.py
NO	07_后端/lingyi_service/tests/test_bom_permissions.py
NO	07_后端/lingyi_service/tests/test_logging_sanitization.py
NO	07_后端/lingyi_service/tests/test_permission_governance_audit_export.py
NO	07_后端/lingyi_service/tests/test_request_id_sanitization.py
NO	07_后端/lingyi_service/tests/test_style_profit_api.py
NO	07_后端/lingyi_service/tests/test_subcontract_company_permission.py
NO	07_后端/lingyi_service/tests/test_workshop_permissions.py
NO	00_交接与日志/HANDOVER_STATUS.md
NO	03_需求与设计/01_架构设计/架构师会话日志.md
NO	03_需求与设计/02_开发计划/工程师会话日志.md
NO	03_需求与设计/02_开发计划/TASK-Z034B-37-COMMIT-CAND005_提交报告.md
NO	03_需求与设计/02_开发计划/task_z034b_37_cand005_commit_result.json
NO	03_需求与设计/02_开发计划/task_z034b_37_cand005_commit_result.tsv
NO	06_前端/lingyi-pc/src/views/HomePage.vue
NO	06_前端/lingyi-pc/src/views/bom/BomDetail.vue
NO	06_前端/lingyi-pc/src/views/sales_inventory/SalesInventoryStockLedger.vue
NO	06_前端/lingyi-pc/src/views/warehouse/WarehouseDashboard.vue
NO	06_前端/lingyi-pc/src/views/production/ProductionPlanDetail.vue
NO	06_前端/lingyi-pc/src/views/system/SystemManagement.vue
NO	06_前端/lingyi-pc/src/api/system_management.ts
NO	06_前端/lingyi-pc/test-results/
NO	runtime/cache/test-results/
NO	03_需求与设计/02_开发计划/TASK-Z036B-25-PREP_剩余候选刷新报告.md
NO	03_需求与设计/02_开发计划/task_z036b_25_remaining_refresh.json
NO	03_需求与设计/02_开发计划/task_z036b_25_remaining_refresh.tsv
