field	value
NO	03_需求与设计/02_开发计划/TASK-Z033B-11-LEDGER-CAND002_账本冻结报告.md
NO	03_需求与设计/02_开发计划/task_z033b_11_cand002_ledger_freeze.json
NO	03_需求与设计/02_开发计划/task_z033b_11_cand002_ledger.json
NO	03_需求与设计/02_开发计划/task_z033b_11_cand002_ledger.tsv
NO	03_需求与设计/02_开发计划/TASK-Z033B-12-STAGE-CAND002_暂存结果报告.md
NO	03_需求与设计/02_开发计划/task_z033b_12_cand002_stage_result.json
NO	03_需求与设计/02_开发计划/task_z033b_12_cand002_stage_result.tsv
NO	03_需求与设计/02_开发计划/TASK-Z033B-13-COMMIT-CAND002_提交结果报告.md
NO	03_需求与设计/02_开发计划/task_z033b_13_cand002_commit_result.json
NO	03_需求与设计/02_开发计划/task_z033b_13_cand002_commit_result.tsv
NO	03_需求与设计/02_开发计划/TASK-Z033B-14-ARCHIVE-CAND002_归档确认报告.md
NO	03_需求与设计/02_开发计划/task_z033b_14_cand002_archive_result.json
NO	03_需求与设计/02_开发计划/task_z033b_14_cand002_archive_result.tsv
NO	07_后端/lingyi_service/tests/test_style_profit_api_source_adapter.py
NO	07_后端/lingyi_service/tests/test_style_profit_snapshot_idempotency.py
NO	06_前端
NO	07_后端/lingyi_service/app
NO	runtime
NO	cache
NO	06_前端/lingyi-pc/test-results
NO	07_后端/lingyi_service/.pytest_cache
NO	07_后端/lingyi_service/__pycache__
NO	07_后端/lingyi_service/pytest_cache
NO	07_后端/lingyi_service.local.db
NO	07_后端/lingyi_service/not_local_dev_gate.db
NO	00_交接与日志/HANDOVER_STATUS.md
NO	03_需求与设计/01_架构设计/架构师会话日志.md
NO	03_需求与设计/02_开发计划/工程师会话日志.md
NO	06_前端/lingyi-pc/src/views/cross_module/CrossModuleView.vue
NO	06_前端/lingyi-pc/src/views/production/ProductionPlanList.vue
NO	06_前端/lingyi-pc/src/views/quality/QualityInspectionDetail.vue
NO	06_前端/lingyi-pc/src/views/quality/QualityInspectionList.vue
NO	06_前端/lingyi-pc/src/views/sales_inventory/SalesInventorySalesOrderDetail.vue
NO	06_前端/lingyi-pc/src/views/sales_inventory/SalesInventorySalesOrderList.vue
NO	07_后端/lingyi_service/app/schemas/report.py
NO	07_后端/lingyi_service/app/services/report_catalog_service.py
NO	07_后端/lingyi_service/app/services/system_config_catalog_service.py
NO	07_后端/lingyi_service/tests/test_bom_permissions.py
NO	07_后端/lingyi_service/tests/test_logging_sanitization.py
NO	07_后端/lingyi_service/tests/test_permission_governance_audit_export.py
NO	07_后端/lingyi_service/tests/test_request_id_sanitization.py
NO	07_后端/lingyi_service/tests/test_style_profit_api.py
NO	07_后端/lingyi_service/tests/test_subcontract_company_permission.py
NO	07_后端/lingyi_service/tests/test_workshop_permissions.py
