entry_id	module_id	artifact_type	artifact_path	source_task_id	source_commit_hash	verification_status	missing_flag	stale_flag	notes
Z003-M03-screenshots_dir	Z003-M03	screenshots_dir	/tmp/task_z003b15_screenshots		4f921559e8e6d703c79c1d7e8b8a9c20a14f224d	VERIFIED	False	False	png_count=5
Z003-M03-commit	Z003-M03	commit	4f921559e8e6d703c79c1d7e8b8a9c20a14f224d	TASK-Z003B-18	4f921559e8e6d703c79c1d7e8b8a9c20a14f224d	VERIFIED	False	False
Z003-M03-ledger_source	Z003-M03	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_16_commit_candidate_ledger.json	TASK-Z003B-16	4f921559e8e6d703c79c1d7e8b8a9c20a14f224d	VERIFIED	False	False
Z003-M04-report	Z003-M04	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-21-IMPL_外协加工真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-24	ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False
Z003-M04-evidence_json	Z003-M04	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_21_subcontract_real_interaction_write_closure_evidence.json	TASK-Z003B-21-IMPL	ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False
Z003-M04-browser_json	Z003-M04	browser_json	/tmp/task_z003b21_browser_result.json	TASK-Z003B-21-IMPL	ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False
Z003-M04-regression_json	Z003-M04	regression_json	/tmp/task_z003b21_regression_api.json	TASK-Z003B-21-IMPL	ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False
Z003-M04-cleanup_or_zero_side_effect_json	Z003-M04	cleanup_or_zero_side_effect_json	/tmp/task_z003b21_cleanup.json	TASK-Z003B-21-IMPL	ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False
Z003-M04-screenshots_dir	Z003-M04	screenshots_dir	/tmp/task_z003b21_screenshots		ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False	png_count=5
Z003-M04-commit	Z003-M04	commit	ceb2f9d690bfcac0cd3442ff426219b0915e896d	TASK-Z003B-24	ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False
Z003-M04-ledger_source	Z003-M04	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_22_commit_candidate_ledger.json	TASK-Z003B-22	ceb2f9d690bfcac0cd3442ff426219b0915e896d	VERIFIED	False	False
Z003-M05-report	Z003-M05	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-27-IMPL_仓库模块真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-30	6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False
Z003-M05-evidence_json	Z003-M05	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_27_warehouse_real_interaction_write_closure_evidence.json	TASK-Z003B-27-IMPL	6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False
Z003-M05-browser_json	Z003-M05	browser_json	/tmp/task_z003b27_browser_result.json	TASK-Z003B-27-IMPL	6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False
Z003-M05-regression_json	Z003-M05	regression_json	/tmp/task_z003b27_regression_api.json	TASK-Z003B-27-IMPL	6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False
Z003-M05-cleanup_or_zero_side_effect_json	Z003-M05	cleanup_or_zero_side_effect_json	/tmp/task_z003b27_cleanup.json	TASK-Z003B-27-IMPL	6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False
Z003-M05-screenshots_dir	Z003-M05	screenshots_dir	/tmp/task_z003b27_screenshots		6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False	png_count=5
Z003-M05-commit	Z003-M05	commit	6fd91880b440f62fddf7e26fc1a9a42300b47e64	TASK-Z003B-30	6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False
Z003-M05-ledger_source	Z003-M05	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_28_commit_candidate_ledger.json	TASK-Z003B-28	6fd91880b440f62fddf7e26fc1a9a42300b47e64	VERIFIED	False	False
Z003-M06-report	Z003-M06	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-34-IMPL_加工厂对账真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-37	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False
Z003-M06-evidence_json	Z003-M06	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_34_factory_statement_real_interaction_write_closure_evidence.json	TASK-Z003B-34-IMPL	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False
Z003-M06-browser_json	Z003-M06	browser_json	/tmp/task_z003b34_browser_result.json	TASK-Z003B-34-IMPL	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False
Z003-M06-regression_json	Z003-M06	regression_json	/tmp/task_z003b34_regression_api.json	TASK-Z003B-34-IMPL	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False
Z003-M06-cleanup_or_zero_side_effect_json	Z003-M06	cleanup_or_zero_side_effect_json	/tmp/task_z003b34_cleanup.json	TASK-Z003B-34-IMPL	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False
Z003-M06-screenshots_dir	Z003-M06	screenshots_dir	/tmp/task_z003b34_screenshots		5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False	png_count=6
Z003-M06-commit	Z003-M06	commit	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	TASK-Z003B-37	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False
Z003-M06-ledger_source	Z003-M06	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_35_commit_candidate_ledger.json	TASK-Z003B-35	5d8a53a0be2f37656234b0f2da3b1c196b4693ec	VERIFIED	False	False
Z003-M07-report	Z003-M07	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-40-IMPL_款式利润报表真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-43	cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False
Z003-M07-evidence_json	Z003-M07	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_40_style_profit_report_real_interaction_write_closure_evidence.json	TASK-Z003B-40-IMPL	cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False
Z003-M07-browser_json	Z003-M07	browser_json	/tmp/task_z003b40_browser_result.json	TASK-Z003B-40-IMPL	cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False
Z003-M07-regression_json	Z003-M07	regression_json	/tmp/task_z003b40_regression_api.json	TASK-Z003B-40-IMPL	cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False
Z003-M07-cleanup_or_zero_side_effect_json	Z003-M07	cleanup_or_zero_side_effect_json	/tmp/task_z003b40_cleanup.json	TASK-Z003B-40-IMPL	cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False
Z003-M07-screenshots_dir	Z003-M07	screenshots_dir	/tmp/task_z003b40_screenshots		cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False	png_count=6
Z003-M07-commit	Z003-M07	commit	cab6195201f07155302415f9b0d3e92d1c035262	TASK-Z003B-43	cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False
Z003-M07-ledger_source	Z003-M07	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_41_commit_candidate_ledger.json	TASK-Z003B-41	cab6195201f07155302415f9b0d3e92d1c035262	VERIFIED	False	False
Z003-M08-report	Z003-M08	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-46-IMPL_生产计划详情sync-job-cards本地真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-49	d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False
Z003-M08-evidence_json	Z003-M08	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_46_production_plan_detail_sync_job_cards_write_closure_evidence.json	TASK-Z003B-46-IMPL	d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False
Z003-M08-browser_json	Z003-M08	browser_json	/tmp/task_z003b46_browser_result.json	TASK-Z003B-46-IMPL	d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False
Z003-M08-regression_json	Z003-M08	regression_json	/tmp/task_z003b46_regression_api.json	TASK-Z003B-46-IMPL	d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False
Z003-M08-cleanup_or_zero_side_effect_json	Z003-M08	cleanup_or_zero_side_effect_json	/tmp/task_z003b46_cleanup.json	TASK-Z003B-46-IMPL	d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False
Z003-M08-screenshots_dir	Z003-M08	screenshots_dir	/tmp/task_z003b46_screenshots		d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False	png_count=6
Z003-M08-commit	Z003-M08	commit	d3987703c735a930cf80a6454b5e360f405f7151	TASK-Z003B-49	d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False
Z003-M08-ledger_source	Z003-M08	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_47_commit_candidate_ledger.json	TASK-Z003B-47	d3987703c735a930cf80a6454b5e360f405f7151	VERIFIED	False	False
Z003-M09-report	Z003-M09	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-53-IMPL_销售订单真实前端交互闭环补齐最小实现与浏览器回归报告.md	TASK-Z003B-56	76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False
Z003-M09-evidence_json	Z003-M09	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_53_sales_order_real_interaction_write_closure_evidence.json	TASK-Z003B-53-IMPL	76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False
Z003-M09-browser_json	Z003-M09	browser_json	/tmp/task_z003b53_browser_result.json	TASK-Z003B-53-IMPL	76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False
Z003-M09-regression_json	Z003-M09	regression_json	/tmp/task_z003b53_regression_api.json	TASK-Z003B-53-IMPL	76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False
Z003-M09-cleanup_or_zero_side_effect_json	Z003-M09	cleanup_or_zero_side_effect_json	/tmp/task_z003b53_cleanup.json	TASK-Z003B-53-IMPL	76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False
Z003-M09-screenshots_dir	Z003-M09	screenshots_dir	/tmp/task_z003b53_screenshots		76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False	png_count=7
Z003-M09-commit	Z003-M09	commit	76645147ba9ea0b5b70a976f0f3de54cea06aade	TASK-Z003B-56	76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False
Z003-M09-ledger_source	Z003-M09	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_54_commit_candidate_ledger.json	TASK-Z003B-54	76645147ba9ea0b5b70a976f0f3de54cea06aade	VERIFIED	False	False
Z003-M10-report	Z003-M10	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-60-IMPL_库存台账stock-ledger_no-write真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-63	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False
Z003-M10-evidence_json	Z003-M10	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_60_stock_ledger_no_write_interaction_evidence.json	TASK-Z003B-60-IMPL	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False
Z003-M10-browser_json	Z003-M10	browser_json	/tmp/task_z003b60_browser_result.json	TASK-Z003B-60-IMPL	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False
Z003-M10-regression_json	Z003-M10	regression_json	/tmp/task_z003b60_regression_api.json	TASK-Z003B-60-IMPL	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False
Z003-M10-cleanup_or_zero_side_effect_json	Z003-M10	cleanup_or_zero_side_effect_json	/tmp/task_z003b60_zero_side_effect.json	TASK-Z003B-60-IMPL	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False
Z003-M10-screenshots_dir	Z003-M10	screenshots_dir	/tmp/task_z003b60_screenshots		586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False	png_count=7
Z003-M10-commit	Z003-M10	commit	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	TASK-Z003B-63	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False
Z003-M10-ledger_source	Z003-M10	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_61_commit_candidate_ledger.json	TASK-Z003B-61	586c1fdc0f6428bd3d4a2461fcd30c9bcd034341	VERIFIED	False	False
Z003-M11-report	Z003-M11	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-67-IMPL_跨模块视图no-write真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-70	620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False
Z003-M11-evidence_json	Z003-M11	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_67_cross_module_view_no_write_interaction_evidence.json	TASK-Z003B-67-IMPL	620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False
Z003-M11-browser_json	Z003-M11	browser_json	/tmp/task_z003b67_browser_result.json	TASK-Z003B-67-IMPL	620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False
Z003-M11-regression_json	Z003-M11	regression_json	/tmp/task_z003b67_regression_api.json	TASK-Z003B-67-IMPL	620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False
Z003-M11-cleanup_or_zero_side_effect_json	Z003-M11	cleanup_or_zero_side_effect_json	/tmp/task_z003b67_zero_side_effect.json	TASK-Z003B-67-IMPL	620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False
Z003-M11-screenshots_dir	Z003-M11	screenshots_dir	/tmp/task_z003b67_screenshots		620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False	png_count=7
Z003-M11-commit	Z003-M11	commit	620d4cd383f06a444c726e0bba29317ee28ecc2a	TASK-Z003B-70	620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False
Z003-M11-ledger_source	Z003-M11	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_68_commit_candidate_ledger.json	TASK-Z003B-68	620d4cd383f06a444c726e0bba29317ee28ecc2a	VERIFIED	False	False
Z003-M12-report	Z003-M12	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-73-IMPL_销售库存references_no-write真实前端交互闭环最小实现与浏览器回归报告.md	TASK-Z003B-76	452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False
Z003-M12-evidence_json	Z003-M12	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_73_sales_inventory_references_no_write_interaction_evidence.json	TASK-Z003B-73-IMPL	452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False
Z003-M12-browser_json	Z003-M12	browser_json	/tmp/task_z003b73_browser_result.json	TASK-Z003B-73-IMPL	452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False
Z003-M12-regression_json	Z003-M12	regression_json	/tmp/task_z003b73_regression_api.json	TASK-Z003B-73-IMPL	452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False
Z003-M12-cleanup_or_zero_side_effect_json	Z003-M12	cleanup_or_zero_side_effect_json	/tmp/task_z003b73_zero_side_effect.json	TASK-Z003B-73-IMPL	452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False
Z003-M12-screenshots_dir	Z003-M12	screenshots_dir	/tmp/task_z003b73_screenshots		452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False	png_count=7
Z003-M12-commit	Z003-M12	commit	452e9d9daef72723aad12486b4bb45aa75c82734	TASK-Z003B-76	452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False
Z003-M12-ledger_source	Z003-M12	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_74_commit_candidate_ledger.json	TASK-Z003B-74	452e9d9daef72723aad12486b4bb45aa75c82734	VERIFIED	False	False
Z003-M13-report	Z003-M13	report	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/TASK-Z003B-81_Z003全量浏览器回归套件evidence-only执行报告.md	TASK-Z003B-84	13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False
Z003-M13-evidence_json	Z003-M13	evidence_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_81_browser_regression_suite_execution_result.json	TASK-Z003B-81	13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False
Z003-M13-browser_json	Z003-M13	browser_json	/tmp/task_z003b81_browser_suite_result.json	TASK-Z003B-81	13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False
Z003-M13-regression_json	Z003-M13	regression_json	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_82_browser_regression_suite_result_freeze.json	TASK-Z003B-82	13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False
Z003-M13-cleanup_or_zero_side_effect_json	Z003-M13	cleanup_or_zero_side_effect_json	N/A (evidence-only suite)		13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False	evidence-only suite: cleanup artifact marked not applicable by boundary
Z003-M13-screenshots_dir	Z003-M13	screenshots_dir	/tmp/task_z003b81_screenshots		13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False	png_count=12
Z003-M13-commit	Z003-M13	commit	13bdd79154245f7d94b4e65897220a6890e4ca67	TASK-Z003B-84	13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False
Z003-M13-ledger_source	Z003-M13	ledger_source	/Users/hh/Desktop/领意服装管理系统/03_需求与设计/02_开发计划/task_z003b_82_commit_candidate_ledger.json	TASK-Z003B-82	13bdd79154245f7d94b4e65897220a6890e4ca67	VERIFIED	False	False
