path	decision	category	reason
07_后端/lingyi_service/tests/test_subcontract_company_permission.py	NO	historical_dirty_forbidden	excluded from evidence-only ledger YES
07_后端/lingyi_service/tests/test_workshop_permissions.py	NO	historical_dirty_forbidden	excluded from evidence-only ledger YES
00_交接与日志/HANDOVER_STATUS.md	NO	log_control_dirty	excluded from evidence-only ledger YES
03_需求与设计/01_架构设计/架构师会话日志.md	NO	log_control_dirty	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/工程师会话日志.md	NO	log_control_dirty	excluded from evidence-only ledger YES
07_后端/lingyi_service/tests/test_style_profit_api_audit.py	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-02-PREP_CAND001_边界冻结报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_02_cand001_boundary.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_02_cand001_boundary.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-03-IMPL_CAND001_单文件验证报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_03_cand001_result.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_03_cand001_result.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_03_cand001_stdout.txt	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-04-PREP-CAND001-FAILURE-DIAG_失败定位边界报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_04_cand001_failure_boundary.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_04_cand001_failure_boundary.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-05-DIRTY-ATTRIBUTION_只读脏区归因报告.md	NO	excluded	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_05_dirty_attribution.json	NO	excluded	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_05_dirty_attribution.tsv	NO	excluded	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-05-FIX-CAND001_修复验证报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_05_cand001_fix_result.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_05_cand001_fix_result.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_05_cand001_fix_stdout.txt	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-06-LEDGER-CAND001_账本冻结报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_06_cand001_ledger_freeze.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_06_cand001_ledger.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_06_cand001_ledger.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-07-STAGE-CAND001_暂存结果报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_07_cand001_stage_result.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_07_cand001_stage_result.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-08-COMMIT-CAND001_提交结果报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_08_cand001_commit_result.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_08_cand001_commit_result.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-09-ARCHIVE-CAND001_归档确认报告.md	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_09_cand001_archive_result.json	NO	archived_cand001	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_09_cand001_archive_result.tsv	NO	archived_cand001	excluded from evidence-only ledger YES
07_后端/lingyi_service/tests/test_style_profit_api_permissions.py	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-11-PREP_CAND002_边界冻结报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_11_cand002_boundary.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_11_cand002_boundary.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-12-IMPL_CAND002_单文件验证报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_12_cand002_result.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_12_cand002_result.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_12_cand002_stdout.txt	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-13-PREP-CAND002-FAILURE-DIAG_失败定位边界报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_13_cand002_failure_boundary.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_13_cand002_failure_boundary.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-14-FIX-CAND002_修复验证报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_14_cand002_fix_result.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_14_cand002_fix_result.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_14_cand002_fix_stdout.txt	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-15-LEDGER-CAND002_账本冻结报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_15_cand002_ledger_freeze.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_15_cand002_ledger.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_15_cand002_ledger.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-16-STAGE-CAND002_暂存报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_16_cand002_stage_result.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_16_cand002_stage_result.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-16-STAGE-CAND002-FIX1_暂存空白修复报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_16_cand002_stage_fix1_result.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_16_cand002_stage_fix1_result.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-17-COMMIT-CAND002_提交报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_17_cand002_commit_result.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_17_cand002_commit_result.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-18-ARCHIVE-CAND002_归档确认报告.md	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_18_cand002_archive.json	NO	archived_cand002	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_18_cand002_archive.tsv	NO	archived_cand002	excluded from evidence-only ledger YES
07_后端/lingyi_service/tests/test_style_profit_source_collector.py	NO	future_candidate	excluded from evidence-only ledger YES
07_后端/lingyi_service/tests/test_style_profit_subcontract_bridge.py	NO	future_candidate	excluded from evidence-only ledger YES
07_后端/lingyi_service/app	NO	backend_app	excluded from evidence-only ledger YES
06_前端	NO	frontend	excluded from evidence-only ledger YES
07_后端/lingyi_service/.pytest_cache	NO	runtime_cache	excluded from evidence-only ledger YES
07_后端/lingyi_service/__pycache__	NO	runtime_cache	excluded from evidence-only ledger YES
07_后端/lingyi_service/pytest_cache	NO	runtime_cache	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/TASK-Z034B-19-PREP_剩余候选刷新报告.md	NO	excluded	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_19_remaining_refresh.json	NO	excluded	excluded from evidence-only ledger YES
03_需求与设计/02_开发计划/task_z034b_19_remaining_refresh.tsv	NO	excluded	excluded from evidence-only ledger YES
