field	value
route_bank_flow	/finance/bank-flow HTTP 200 final_path=/reports/catalog?parity=finance-bank-flow-report&readonly_probe=1&source_trace=z042-report-parity-source-trace&export_guard=z042-report-export-guard-matrix&fallback=z042-report-fallback-explanation&z043_export_eligibility=readonly-export-disabled&z043_source_grouping=finance-and-collaboration-parity&z043_disabled_download_reason=write-success-not-allowed&z043_final_route=/reports/catalog&z044_source_readback=finance-collaboration-source-group&z044_export_lock_reason=readonly-export-lock&z044_disabled_download_readback=download-disabled-readback&z044_final_route_readback=/reports/catalog&z045_source_lock_readback=finance-collaboration-source-lock&z045_download_denial_reason=download-disabled-by-readonly-contract&z045_export_lock_notice=report-export-locked-by-local-boundary&z045_final_route_readback=/reports/catalog&z046_source_grouping=report-catalog-source-tabbed-readback&z046_download_disabled_hint=download-disabled-by-readonly-boundary&z046_export_lock_tooltip=export-guarded-local-only&z046_final_route_readback=/reports/catalog&z046_guarded_matrix_scope=report-export-finance-collaboration-detail&source_entry=bank-flow
route_factory_product_stock	/reportManage/collaborationReport/factoryProductStockReport HTTP 200 final_path=/reports/catalog?parity=collaboration-factory-product-stock-report&readonly_probe=1&source_trace=z042-report-parity-source-trace&export_guard=z042-report-export-guard-matrix&fallback=z042-report-fallback-explanation&z043_export_eligibility=readonly-export-disabled&z043_source_grouping=finance-and-collaboration-parity&z043_disabled_download_reason=write-success-not-allowed&z043_final_route=/reports/catalog&z044_source_readback=finance-collaboration-source-group&z044_export_lock_reason=readonly-export-lock&z044_disabled_download_readback=download-disabled-readback&z044_final_route_readback=/reports/catalog&z045_source_lock_readback=finance-collaboration-source-lock&z045_download_denial_reason=download-disabled-by-readonly-contract&z045_export_lock_notice=report-export-locked-by-local-boundary&z045_final_route_readback=/reports/catalog&z046_source_grouping=report-catalog-source-tabbed-readback&z046_download_disabled_hint=download-disabled-by-readonly-boundary&z046_export_lock_tooltip=export-guarded-local-only&z046_final_route_readback=/reports/catalog&z046_guarded_matrix_scope=report-export-finance-collaboration-detail&source_entry=factory-product-stock-report
route_catalog	/reports/catalog HTTP 200 final_path=/reports/catalog?parity=z042-report-parity-source-guard&readonly_probe=1&source_trace=z042-report-parity-source-trace&export_guard=z042-report-export-guard-matrix&fallback=z042-report-fallback-explanation&z043_export_eligibility=readonly-export-disabled&z043_source_grouping=finance-and-collaboration-parity&z043_disabled_download_reason=write-success-not-allowed&z043_final_route=/reports/catalog&z044_source_readback=finance-collaboration-source-group&z044_export_lock_reason=readonly-export-lock&z044_disabled_download_readback=download-disabled-readback&z044_final_route_readback=/reports/catalog&z045_source_lock_readback=finance-collaboration-source-lock&z045_download_denial_reason=download-disabled-by-readonly-contract&z045_export_lock_notice=report-export-locked-by-local-boundary&z045_final_route_readback=/reports/catalog&z046_source_grouping=report-catalog-source-tabbed-readback&z046_download_disabled_hint=download-disabled-by-readonly-boundary&z046_export_lock_tooltip=export-guarded-local-only&z046_final_route_readback=/reports/catalog&z046_guarded_matrix_scope=report-export-finance-collaboration-detail
screenshot	04_测试与验收/测试证据/z046_cand001_report_catalog_interaction/z046_cand001_reports_catalog_1440x1200.png (1440x1200)
dom_anchors_observed	8/8
guarded_entries_observed	4/4
auth_401_count	25
write_requests_observed_count	0
write_request_success_observed	false
write_request_success_allowed	false
typecheck	npm run typecheck exit_code=0
dev_server	started=true;stopped=true;actual_url=http://127.0.0.1:5177/
dirty_intersections	[]
unknown_dirty	[]
must_block_before_continue	[]
stage_performed	false
commit_performed	false
remote_lifecycle_released	false
next_task	TASK-Z046B-04-REGRESSION-CAND001
